locale_id,locale_name,locale_type,locale_is_country,locale_is_subdivision,locale_is_city,wv_article_id,locale_wv_is_part_of,locale_id_is_part_of_id,locale_geo_lat,locale_geo_long
3abb269645e3c2a7,sheremetyevo international airport,airport,false,false,false,160892,moscow,23075,55.97255,37.41257
3fe96005af40dc01,puli,city,false,false,true,28700,nantou county,23859,23.9667,120.9667
b0a2bf2833fa2118,minehead,city,false,false,true,119188,somerset (england),33249,51.2038,-3.4738
e39581e6496cfdf4,central assam and barak valley,region,false,true,false,194369,assam,1752,"",""
338c475c7a9f0e88,høng,city,false,false,true,14349,west zealand,39162,55.5167,11.2833
74825224cd3f48f1,ekiti state,region,false,true,false,185506,south west nigeria,33786,7.666667,5.25
653c34512ffb3be4,zamboanga (city),city,false,false,true,40258,zamboanga peninsula,40264,6.9,122.08
186e8242300195fd,lamesa,city,false,false,true,18966,llano estacado,19956,32.734444,-101.958056
e1042fb6a511ec7b,franklin county (vermont),region,false,true,false,12002,northwest vermont,25322,44.86,-72.91
26aad9371d4f0d8e,villingen schwenningen,city,false,false,true,155456,black forest,3946,48.059,8.496
c40900a61c601b0c,kyzyl,city,false,false,true,18600,tuva,36988,51.7167,94.4500
7a99dc0661eb1526,langar (tajikistan),city,false,false,true,175746,pamirs,26621,38.713056,70.502222
0925342fde5f283d,kotor,city,false,false,true,18165,bay of kotor,3040,42.43,18.77
d88e8687b4a0ab71,sherman (texas),city,false,false,true,32485,blackland prairie,3954,33.641111,-96.610000
7ec82f0407682741,bohemia,region,false,true,false,133216,czech republic,8824,49.9983,14.547
af39e13850f58cf0,manitouwadge,city,false,false,true,162767,lake superior north shore,187398,49.1333,-85.8333
90ca96e47d240b44,kusatsu,city,false,false,true,18518,gunma,13704,36.6167,138.6000
26804dfadb18ef8c,odda,city,false,false,true,151748,hordaland,14977,60.06918,6.54624
f24bba3d92f67464,north algona wilberforce,city,false,false,true,24816,ottawa valley,29465,45.6167,-77.2
341ba77da33a7f15,okeechobee,city,false,false,true,25770,florida heartland,11748,27.2333,-80.8333
d6e43e0e65d5103e,naantali,city,false,false,true,23650,archipelago sea,124963,60.4667,22.0333
352831e48e33ba18,upland,city,false,false,true,37298,san bernardino county,30928,34.113259,-117.658386
52bff2e31157592b,twante,city,false,false,true,37006,southern myanmar,15741,16.7167,95.9333
49a778888d19d5ee,vila real,city,false,false,true,38009,trás-os-montes e alto douro,"",41.28,-7.8
3f22208041cb641e,angra dos reis,city,false,false,true,1190,costa verde,122332,-23.006667,-44.318056
0be22895e6480dc0,ciacova,city,false,false,true,7551,banat,2547,45.5000,21.1333
bb577b804f250790,nuuk,city,false,false,true,25487,western greenland,38930,64.18,-51.706
0af3170cc1e8442d,vilaflor,city,false,false,true,173861,tenerife,35586,28.1588,-16.6378
45e78c412ce9c62d,kingsville (ontario),city,false,false,true,17661,essex county (ontario),11150,42.0365,-82.7391
aa575d1b2f9eeb16,pender harbour and egmont,city,false,false,true,149636,sunshine coast (british columbia),34643,49.682,-123.980
e4c99a9ac633bbea,melbourne beach,city,false,false,true,21951,space coast,4659,28.06833,-80.56028
4be9d636eb6472aa,amherstburg,city,false,false,true,166291,essex county (ontario),11150,42.1,-83.0833
836bb040c288176e,dabong,city,false,false,true,8844,kelantan,17220,5.3833,102.0167
3cf005157886a0b4,cromer,city,false,false,true,8544,norfolk (england),24765,52.931,1.302
905838fd941cb01e,hialeah,city,false,false,true,14575,miami-dade county,"",25.860556,-80.293889
adf66da5bba68c89,mbarara,city,false,false,true,21739,western uganda,38990,-0.613333,30.658333
b52130df67aaa93f,el mirage,city,false,false,true,180202,greater phoenix,13299,33.613056,-112.323889
22fe06d357647c4e,belfast (maine),city,false,false,true,3265,waldo county,38329,44.425833,-69.011667
5900c8ba7165e1a3,bandar torkaman,city,false,false,true,2571,caspian iran,6177,36.901667,54.070833
8e7a2d9a9b617bf1,omaheke,region,false,true,false,122034,namibia,23806,-21.400,19.000
2e34339e5c0ba38a,"san juan (province, argentina)",region,false,true,false,31204,cuyo,8792,-30.87,-68.98
6a6bb00c7414ff53,saarijärvi,city,false,false,true,195957,central finland,6474,"",""
4a33ef8259012d0c,bandar lampung,city,false,false,true,2568,lampung,18988,-5.4294444444444,105.2625
ba4662cb01ccc652,west newbury,city,false,false,true,39090,merrimack valley (massachusetts),22055,42.801389,-70.990278
e076f7cb6d50ad9c,judaean mountains,region,false,true,false,126349,middle east,22241,31.666,35.166
2311feb59122e38c,heraklion,city,false,false,true,14505,heraklion (regional unit),127505,35.333333,25.133333
c2a44aa7ab6bda7e,san patricio melaque,city,false,false,true,31291,jalisco,16095,19.2253,-104.7031
262a5297fa96350b,central iowa,region,false,true,false,6503,iowa,15693,41.6729,-93.5678
71c34468e022191d,carleton place,city,false,false,true,6040,ottawa-rideau,"",45.133,-76.133
090f4d169b2393c0,westlock,city,false,false,true,178501,north central alberta,177527,54.152,-113.851
782c40e77cbbafb2,soccsksargen,region,false,true,false,33142,mindanao,22426,6.5,124.85
1b7bb44ba543a33f,nuevo ideal,city,false,false,true,160101,durango (state),10189,24.8875,-105.072778
caccf116f835104a,bergisches land,region,false,true,false,3490,north rhine-westphalia,"",51.14,7.35
03a689a8c4ae3d40,qardho,city,false,false,true,28847,puntland,28752,9.5052777777778,49.086944444444
36a6a3a17eff1061,playa madera,city,false,false,true,27839,southern pacific coast (nicaragua),33589,11.295,-85.910
1e9f453ec1012a6c,yekaterinburg,city,false,false,true,40014,sverdlovsk oblast,34765,56.8333,60.5833
7f3f314dd145ee12,sanremo,city,false,false,true,31314,liguria,19665,43.816667,7.783333
264f2405daf9f0f5,cinque terre,region,false,true,false,7582,liguria,19665,44.126944,9.709444
903aee695b62dc4b,cacheu,city,false,false,true,5466,guinea-bissau,"",12.2667,-16.1667
458d6b58537bc510,waihi beach,city,false,false,true,113945,bay of plenty,3042,-37.4,175.9333
220775c579c0909e,moneglia,city,false,false,true,22700,liguria,19665,44.2333,9.5000
c8172f12b061d79c,pittsburgh/oakland,district,false,false,false,27760,pittsburgh,27753,40.434,-79.948
4b111e5535c8955f,sanuki,city,false,false,true,31520,kagawa,16631,34.320000,134.179444
2abc10e95d4a1d05,little diamond island,city,false,false,true,19882,casco bay,6163,43.667189,-70.208076
d86cd874fd248a86,bansberia,city,false,false,true,193776,hooghly and howrah,196144,22.97,88.4
e5ef749b6de4cc55,koulikoro (region),region,false,true,false,18178,mali,21000,13.944722,-7.624444
ed46d35510ddcf78,southern illinois,region,false,true,false,33553,illinois,15485,37.91,-88.54
f07a61e84480d592,harstine island,city,false,false,true,125639,puget sound,28663,47.23635,-122.88517
5eb510a1daab83f5,blackheath,city,false,false,true,3950,blue mountains,4068,-33.6311,150.2911
a5a19af60a73e434,yeosu,city,false,false,true,40048,south jeolla,33661,34.75618,127.66036
1eb1a694d96fc337,chicagoland,region,false,true,false,7244,illinois,15485,41.9000,-87.6500
66067c93dedf9e7d,capurganá,city,false,false,true,5944,chocó,7441,8.6333,-77.3500
3233d8cba99a3dcf,chalatenango,city,false,false,true,140365,western el salvador,38921,14.041,-88.938
1c53f8e5c57ed410,lower mainland,region,false,true,false,20394,british columbia,4760,49.66,-122.91
14bf6798943ecc70,truskavets,city,false,false,true,36800,western ukraine,38991,49.280556,23.505000
f24f787b9db3f5c5,rasdhoo,city,false,false,true,152871,ari,1538,4.262778,72.991389
6cf8c887443cf9dc,moroni (comoros),city,false,false,true,23040,grand comore,13169,-11.7036111,43.2536111
8caaa44d15423f13,terneuzen,city,false,false,true,152137,zeeland,40335,51.288,3.851
418f7c88e77a6ad7,bishnupur (south 24 parganas),city,false,false,true,194258,24 parganas,194098,"",""
0c30eb3c47a20d4d,oberlin,city,false,false,true,25587,lorain county,20257,41.288333,-82.216667
b086816a7b8df844,zahara de la sierra,city,false,false,true,40240,cadiz (province),5481,36.8383,-5.3900
bced2f1e154398bf,binford,city,false,false,true,3839,coteaus and plains,8354,47.56194,-98.34500
382b9c9d2474d684,nové město na moravě,city,false,false,true,25386,highlands (czech republic),4153,49.56174,16.07411
b7a9e1fe5ad58ddc,scotts valley,city,false,false,true,31933,santa cruz county (california),31377,37.051389,-122.013333
2e31ce7533b2aa90,perth/the suburbs,district,false,false,false,27325,perth,27309,-31.937,115.924
619fad49c7d468a0,wigan,city,false,false,true,39293,greater manchester,13294,53.5449,-2.6300
30973a59d09028bc,deruta,city,false,false,true,9359,umbria,37199,42.9833,12.4167
385fa46c6e7d5019,birgi,city,false,false,true,175318,central aegean,6423,38.2542,28.0647
6f7aa5ef9b68c0c3,phalaborwa,city,false,false,true,27425,limpopo,19733,-23.939193,31.141605
e82f6c90326a4d93,pergamino,city,false,false,true,159080,buenos aires (province),4997,-33.883611,-60.566944
1b5c4be69daf3473,elizabethtown (north carolina),city,false,false,true,188385,north carolina coastal plain,24866,34.6256,-78.6122
3c582811fe3cac98,butte,city,false,false,true,5222,gold west country,12949,46.00173,-112.52094
f6a171570483dfc2,sucha beskidzka,city,false,false,true,34500,małopolskie,19516,49.7402778,19.5886111
8c45589f9ae3edf0,lillafüred,city,false,false,true,128343,borsod-abaúj-zemplén county,"",48.1000,20.6333
7b706150c4bb9469,big rapids,city,false,false,true,3780,west michigan,39075,43.69806,-85.48361
c8e1431c3971e534,brevard,city,false,false,true,114786,north carolina mountains,24867,35.241667,-82.728611
414f4243c093f90c,via pontica,"","","","",175721,"","",43,29
332ccc0e988ca53d,matagalpa,city,false,false,true,21621,northern highlands (nicaragua),25043,12.916666666667,-85.916666666667
fe14da5866f2af1d,stockholm main street,"","","","",156540,"","",59.3333,18.0667
a48e6a50455ee38c,china,country,true,false,false,7335,east asia,10298,35,103
45e422410f377fc6,voyages of ibn battuta,"","","","",196019,"","","",""
0aa0132d19f8261c,magadha,region,false,true,false,20791,bihar,3795,25.61100,85.14400
a9c30b465f6f6393,padjelantaleden,"","","","",137747,"","","",""
71822152295ef1de,canadian national parks,"","","","",5759,"","","",""
e310eeeea9305b05,gr 20,"","","","",13109,"","","",""
b8563e58e5fa4654,javanese phrasebook,"","","","",16189,"","","",""
b3a6a52e3b37f439,pico de orizaba national park,park,false,false,false,196872,"","","",""
22a6b29ad7514453,antarctica,continent,false,false,false,1272,"","",-77.700,0.010
5ff1995404514401,roberta,city,false,false,true,122475,classic heartland of georgia,7692,32.7214,-84.0125
adf4aa69ba933a66,wadi el gemal national park,park,false,false,false,196543,red sea coast,29417,"",""
e0c238bc7bee3ee1,winooski,city,false,false,true,39448,chittenden county,7424,44.495000,-73.182500
ece28143a5995a14,combarro,city,false,false,true,8038,galicia,12329,42.4334,-8.7070
72e4e73061b087f3,bolshekhekhtsirsky nature reserve,park,false,false,false,17433,khabarovsk krai,17383,48.287305,135.126291
12287ce09005999a,atenas,city,false,false,true,113880,central valley (costa rica),6600,9.983333,-84.383333
0bd5d8e557cb83d2,yugyd va national park,park,false,false,false,178484,komi republic,18003,65.03,59.49
a7563c6314d69756,ambala,city,false,false,true,936,ambala division,937,30.37861111,76.7725
6028290cb27f8ac6,shunan zhuhai national park,park,false,false,false,32641,east sichuan,10527,28.465069,104.966649
8b76394cd9bb1118,north kingstown,city,false,false,true,25162,south county (rhode island),33426,41.536089,-71.44286
2bb9ad6c6f22da4c,delhi/new delhi,district,false,false,false,153457,delhi,9258,28.61383,77.21599
d679f40d6a94cfd0,townsville,city,false,false,true,36499,central queensland,5937,-19.255,146.816
9499ecaa0c573646,vushtrri,city,false,false,true,192902,kosovo,18133,42.82545,20.970218
f8512e4ecc1cbc43,severn beach,city,false,false,true,123734,gloucestershire,12872,51.56128,-2.66472
ceadf1cb31a9b5d1,proserpine,city,false,false,true,28530,central queensland,5937,-20.4016,148.5815
15b4adc93d1e6617,nieuwpoort,city,false,false,true,139158,west flanders,39009,51.1381,2.7413
cf124cfb658f7a56,saintes,city,false,false,true,181898,charente-maritime,"",45.742,-0.636
d55bcf030fa87d23,keswick,city,false,false,true,17351,cumbria,8749,54.5999,-3.1293
8f98ba11bbd884d9,grange over sands,city,false,false,true,13217,cumbria,8749,54.190,-2.915
95af7e907bed5813,maple ridge,city,false,false,true,21296,fraser valley,12020,49.2167,-122.6000
d1995c624e9795fc,forêts national park,park,false,false,false,189657,bourgogne-franche-comté,"",47.9,4.83
ef00590b272adfc1,uludağ,park,false,false,false,37181,southern marmara,33572,40.069444,29.221389
59fdb0a7d54cc820,parikkala,city,false,false,true,196380,south karelia,33664,"",""
b3e7aa2897cc0884,gatlinburg,city,false,false,true,12490,eastern tennessee,10425,35.71247,-83.51577
1697d25fa3d6e555,san salvador de jujuy,city,false,false,true,31319,jujuy,16532,-24.2000,-65.3000
2eaab1e7ac875bc2,kirzhach,city,false,false,true,17713,vladimir oblast,38146,56.1667,38.8667
3a8a2e6a3fc7f607,pea ridge,city,false,false,true,128636,ozarks (arkansas),26382,36.45,-94.12
2a3beec977f9107c,rocky mountain national park,park,false,false,false,29935,front range,12145,40.333333,-105.708889
2a02edf0fe4459bc,tenggol,city,false,false,true,35589,terengganu,35630,4.8,103.68333
540c06ad6153f8ae,seward,city,false,false,true,32273,kenai peninsula,17246,60.1245,-149.433
8d1bb4ffc4ea299d,hefei,city,false,false,true,14405,anhui,1208,31.8667,117.2833
3abc5a7f2096f810,beauty point,city,false,false,true,3122,eastern tasmania,190533,-41.1507,146.8210
cad1ac863fda0a41,sutherland (nebraska),city,false,false,true,34733,south central nebraska,33407,41.158611,-101.125556
c5a2bf5a4ef67593,paldiski,city,false,false,true,26542,north estonia,25122,59.3500,24.0500
8f3d6d907cae3b31,ilara mokin,city,false,false,true,190216,ondo state,185500,7.348056,5.114444
68da6a0f9a7773e1,landsberg am lech,city,false,false,true,158920,bavarian swabia,34775,48.047778,10.898889
2d544bb6ec91d02c,tarsus,city,false,false,true,35364,cilician plains,7572,36.916667,34.9
f5c9c8ca998f1b0e,chiang khong,city,false,false,true,7079,chiang rai province,7086,20.2667,100.4000
ea93d9fd03eb9abb,la paz,city,false,false,true,19095,"la paz (department, bolivia)",19098,-16.4951,-68.0474
841ecf2623eda73f,lead,city,false,false,true,19295,badlands and black hills,2239,44.35222,-103.76528
a20817643d68affb,sano,city,false,false,true,31286,tochigi (prefecture),36168,36.3167,139.5833
8dce153eabb55f7b,doha,city,false,false,true,9876,qatar,28854,25.286667,51.533333
6b16f9e61dd33928,nilakkal,city,false,false,true,151716,central travancore,6594,9.380397,76.997944
30c524beeecc0c72,garni,city,false,false,true,12455,central armenia,6437,40.1167,44.7333
7fc98d3c49461891,kumano kodo,"","","","",187216,asia itineraries,174435,"",""
b99f50484533dbab,rouyn noranda,city,false,false,true,30165,abitibi-témiscamingue,"",48.2399,-79.0182
53080163e79b70b6,jarabacoa,city,false,false,true,16159,western cibao,38913,19.119722222222,-70.638333333333
517e951d8aa8b01d,córdova (cebu),city,false,false,true,140308,metro cebu,140293,10.258,123.95
30518b9a3aa1fe97,menai bridge,city,false,false,true,135239,anglesey,1178,53.2259,-4.1633
e894db12ca858d3e,tonopah,city,false,false,true,36336,southern nevada,33582,38.069167,-117.230556
fd7291fb631cea05,northwest vermont,region,false,true,false,25322,vermont,37874,44.651,-73.055
2864535eb3191148,arouca,city,false,false,true,184371,douro litoral,9983,40.929,-8.2455
2b97345394eb756d,cala millor,city,false,false,true,5562,llevant de mallorca,19964,39.6000,3.3667
4f8dd082cbbace14,somma lombardo,city,false,false,true,127567,varese (province),37712,45.683333,8.7
cd39f59ec3d28bfc,hradec králové,city,false,false,true,15108,east bohemia,10310,50.20954,15.83263
72bddb740f67af3c,sweden,country,true,false,false,34810,nordic countries,31850,63,18
abb44cf6c8805299,roxas city,city,false,false,true,131176,capiz,5930,11.58273,122.75317
860f3181674194ae,caribou,city,false,false,true,6030,aroostook,1611,46.863611,-67.998056
8c77e2bf2d2b0bea,sodankylä,region,false,true,false,33148,finnish lapland,11619,67.73,26.72
685d8ef4e53c4d3f,lake county (california),region,false,true,false,18830,north coast (california),24897,39.11,-122.76
7daebf86d053a78a,ajman,city,false,false,true,423,united arab emirates,37263,25.4,55.5
ff98869f9fc87411,kenema,city,false,false,true,157549,sierra leone,32712,7.884,-11.186
eaeccde3c5713d79,research triangle,region,false,true,false,29505,piedmont (north carolina),27595,35.88,-78.79
c3dc87d27d0f60cf,brecon,city,false,false,true,4610,powys,28338,51.94677,-3.39086
75023a14ccb8d202,vulci,city,false,false,true,38224,viterbo (province),38128,42.418888888889,11.631666666667
6f3946d5209ed07f,albany (georgia),city,false,false,true,548,plantation midlands,27805,31.582222,-84.165556
7a51d1e43b78a2dd,qomolangma,park,false,false,false,28906,xigatse (prefecture),39809,28.180981,86.802979
af1fd2255119162a,kemerovo,city,false,false,true,17234,kemerovo oblast,17235,55.360833,86.088889
6f3cf74523900f6f,ticonderoga,city,false,false,true,35984,adirondacks,238,43.858333,-73.454167
127a07cfb0b828e1,gravesend,city,false,false,true,13260,kent,17282,51.4417,0.3686
e5d6233030b636fd,waiheke island,city,false,false,true,38281,auckland region,1931,-36.80,175.08
4551512b53f6e2d6,haute guinee,region,false,true,false,14253,guinea,13636,10.74,-9.90
6cc607b4d5cf9c5a,thane,city,false,false,true,35715,north konkan,194823,19.172431,72.957019
